date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:35:28	20500/20500	---M--	200	added ('OK')	font/woff2	etag:%225014-6308c0c489b16%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3a_yi0q1s.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3a_yi0q1s.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:29	8680/8680	---M--	200	added ('OK')	font/woff2	etag:%2221e8-6308c0c492081%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti2k_ii5q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti2k_ii5q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:30	11924/11924	---M--	200	added ('OK')	font/woff2	etag:%222e94-6308c0c49a48d%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti2k_iiwq1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti2k_iiwq1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:31	6360/6360	---M--	200	added ('OK')	font/woff2	etag:%2218d8-6308c0c4a213c%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti2k_ii7q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti2k_ii7q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:32	15520/15520	---M--	200	added ('OK')	font/woff2	etag:%223ca0-6308c0c4a9aa7%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti2k_ii6q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti2k_ii6q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:33	19880/19880	---M--	200	added ('OK')	font/woff2	etag:%224da8-6308c0c4b232c%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti2k_ii0q1s.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti2k_ii0q1s.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:34	5720/5720	---M--	200	added ('OK')	font/woff2	etag:%221658-6308c0c4c1524%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxiayp8kv8jhgfvrjjlme0tmmpkzsq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxiayp8kv8jhgfvrjjlme0tmmpkzsq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:35	8404/8404	---M--	200	added ('OK')	font/woff2	etag:%2220d4-6308c0c4c8a87%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxiayp8kv8jhgfvrjjlme0tcmpi.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxiayp8kv8jhgfvrjjlme0tcmpi.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:36	5980/5980	---M--	200	added ('OK')	font/woff2	etag:%22175c-6308c0c4cf40a%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmv1pvgdeoceg.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmv1pvgdeoceg.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:37	8720/8720	---M--	200	added ('OK')	font/woff2	etag:%222210-6308c0c4d5d8d%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmv1pvf9eo.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmv1pvf9eo.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:38	5956/5956	---M--	200	added ('OK')	font/woff2	etag:%221744-6308c0c4dd691%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvgdeoceg.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvgdeoceg.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:39	8712/8712	---M--	200	added ('OK')	font/woff2	etag:%222208-6308c0c4e4bba%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvf9eo.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvf9eo.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:40	5964/5964	---M--	200	added ('OK')	font/woff2	etag:%22174c-6308c0c4eb8ee%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjlufntakpy.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjlufntakpy.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:41	8668/8668	---M--	200	added ('OK')	font/woff2	etag:%2221dc-6308c0c4f2679%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjluchta.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjluchta.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:42	5856/5856	---M--	200	added ('OK')	font/woff2	etag:%2216e0-6308c0c4f97d7%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvgdeoceg.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvgdeoceg.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:43	8504/8504	---M--	200	added ('OK')	font/woff2	etag:%222138-6308c0c500901%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvf9eo.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvf9eo.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:44	6012/6012	---M--	200	added ('OK')	font/woff2	etag:%22177c-6308c0c5091d3%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vgdeoceg.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vgdeoceg.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:45	8724/8724	---M--	200	added ('OK')	font/woff2	etag:%222214-6308c0c511ae5%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vf9eo.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vf9eo.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:46	5860/5860	---M--	200	added ('OK')	font/woff2	etag:%2216e4-6308c0c519787%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vgdeoceg.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vgdeoceg.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:47	8596/8596	---M--	200	added ('OK')	font/woff2	etag:%222194-6308c0c52143f%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vf9eo.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vf9eo.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:48	5932/5932	---M--	200	added ('OK')	font/woff2	etag:%22172c-6308c0c5289ab%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vgdeoceg.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vgdeoceg.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:49	8680/8680	---M--	200	added ('OK')	font/woff2	etag:%2221e8-6308c0c531288%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vf9eo.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vf9eo.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:50	5812/5812	---M--	200	added ('OK')	font/woff2	etag:%2216b4-6308c0c53932f%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvgdeoceg.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvgdeoceg.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:51	8488/8488	---M--	200	added ('OK')	font/woff2	etag:%222128-6308c0c5423c2%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvf9eo.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvf9eo.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:52	5364/5364	---M--	200	added ('OK')	font/woff2	etag:%2214f4-6308c0c54b099%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptufntakpy.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptufntakpy.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:53	7484/7484	---M--	200	added ('OK')	font/woff2	etag:%221d3c-6308c0c5529af%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptuchta.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptuchta.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:54	5508/5508	---M--	200	added ('OK')	font/woff2	etag:%221584-6308c0c559e8a%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z1jlfc-k.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z1jlfc-k.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:55	7932/7932	---M--	200	added ('OK')	font/woff2	etag:%221efc-6308c0c5613f2%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z1xlfq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z1xlfq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:56	5524/5524	---M--	200	added ('OK')	font/woff2	etag:%221594-6308c0c56988e%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldz8z1jlfc-k.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldz8z1jlfc-k.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:57	7840/7840	---M--	200	added ('OK')	font/woff2	etag:%221ea0-6308c0c570a0b%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldz8z1xlfq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldz8z1xlfq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:58	5644/5644	---M--	200	added ('OK')	font/woff2	etag:%22160c-6308c0c5782ef%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxieyp8kv8jhgfvrjjnecmne.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxieyp8kv8jhgfvrjjnecmne.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:35:59	7884/7884	---M--	200	added ('OK')	font/woff2	etag:%221ecc-6308c0c57f0b1%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxieyp8kv8jhgfvrjjfecg.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxieyp8kv8jhgfvrjjfecg.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:36:00	5484/5484	---M--	200	added ('OK')	font/woff2	etag:%22156c-6308c0c5880e6%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlgt9z1jlfc-k.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlgt9z1jlfc-k.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:36:01	7748/7748	---M--	200	added ('OK')	font/woff2	etag:%221e44-6308c0c58eeb3%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlgt9z1xlfq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlgt9z1xlfq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:36:02	5524/5524	---M--	200	added ('OK')	font/woff2	etag:%221594-6308c0c595fde%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlej6z1jlfc-k.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlej6z1jlfc-k.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:36:03	8000/8000	---M--	200	added ('OK')	font/woff2	etag:%221f40-6308c0c59d4a8%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlej6z1xlfq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlej6z1xlfq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:36:04	5432/5432	---M--	200	added ('OK')	font/woff2	etag:%221538-6308c0c5a46be%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlcz7z1jlfc-k.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlcz7z1jlfc-k.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:36:05	7816/7816	---M--	200	added ('OK')	font/woff2	etag:%221e88-6308c0c5abf5e%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlcz7z1xlfq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlcz7z1xlfq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:36:06	5492/5492	---M--	200	added ('OK')	font/woff2	etag:%221574-6308c0c5b349b%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldd4z1jlfc-k.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldd4z1jlfc-k.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:36:07	7824/7824	---M--	200	added ('OK')	font/woff2	etag:%221e90-6308c0c5bad58%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldd4z1xlfq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldd4z1xlfq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:36:08	5380/5380	---M--	200	added ('OK')	font/woff2	etag:%221504-6308c0c5c3279%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlbt5z1jlfc-k.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlbt5z1jlfc-k.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:36:09	7632/7632	---M--	200	added ('OK')	font/woff2	etag:%221dd0-6308c0c5cbae3%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlbt5z1xlfq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlbt5z1xlfq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1742227921)
11:36:10	2500/2500	---M--	200	added ('OK')	font/woff2	etag:%229c4-6308c0c71e0df%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/manrope-xn7gyhe41ni1adirggqxsuxd.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/manrope-xn7gyhe41ni1adirggqxsuxd.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/manrope.css?ver=1742227922)
11:36:11	14204/14204	---M--	200	added ('OK')	font/woff2	etag:%22377c-6308c0c7261dd%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/manrope-xn7gyhe41ni1adirggoxsuxd.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/manrope-xn7gyhe41ni1adirggoxsuxd.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/manrope.css?ver=1742227922)
11:36:12	9192/9192	---M--	200	added ('OK')	font/woff2	etag:%2223e8-6308c0c72d6fe%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/manrope-xn7gyhe41ni1adirggsxsuxd.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/manrope-xn7gyhe41ni1adirggsxsuxd.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/manrope.css?ver=1742227922)
11:36:13	8308/8308	---M--	200	added ('OK')	font/woff2	etag:%222074-6308c0c7363d2%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/manrope-xn7gyhe41ni1adirggixsuxd.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/manrope-xn7gyhe41ni1adirggixsuxd.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/manrope.css?ver=1742227922)
11:36:14	14804/14804	---M--	200	added ('OK')	font/woff2	etag:%2239d4-6308c0c73e49e%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/manrope-xn7gyhe41ni1adirggmxsuxd.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/manrope-xn7gyhe41ni1adirggmxsuxd.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/manrope.css?ver=1742227922)
11:36:15	24376/24376	---M--	200	added ('OK')	font/woff2	etag:%225f38-6308c0c747547%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/manrope-xn7gyhe41ni1adirggexsg.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/manrope-xn7gyhe41ni1adirggexsg.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/manrope.css?ver=1742227922)
11:36:20	16388/16388	---M-Z	200	added ('OK')	application/json	date:Fri,%2027%20Jun%202025%2009:36:20%20GMT	https://thetuscanpaw.com/wp-json/wp/v2/pages/64	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-json/wp/v2/pages/64.json	(from https://thetuscanpaw.com/negozio/)
11:36:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2027%20Jun%202025%2009:36:21%20GMT	https://thetuscanpaw.com/?p=64	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/index8cd4.html	(from https://thetuscanpaw.com/negozio/)
11:36:23	2066/2066	---M-Z	200	added ('OK')	application/json	date:Fri,%2027%20Jun%202025%2009:36:23%20GMT	https://thetuscanpaw.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthetuscanpaw.com%2Fnegozio%2F	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-json/oembed/1.0/embedf39a.json	(from https://thetuscanpaw.com/negozio/)
11:36:24	2226/2226	---M-Z	200	added ('OK')	text/xml	date:Fri,%2027%20Jun%202025%2009:36:24%20GMT	https://thetuscanpaw.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthetuscanpaw.com%2Fnegozio%2F&format=xml	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-json/oembed/1.0/embed79ea	(from https://thetuscanpaw.com/negozio/)
11:36:27	175824/175824	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jun%202025%2009:36:26%20GMT	https://thetuscanpaw.com/negozio/pate-di-manzo-con-verdure-x-60-unita-2/	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/negozio/pate-di-manzo-con-verdure-x-60-unita-2/index.html	(from https://thetuscanpaw.com/negozio/)
11:36:29	731039/731039	---M--	200	added ('OK')	image/png	etag:%22b279f-62abdbb95f1ac%22	https://thetuscanpaw.com/wp-content/uploads/2024/08/cute-puppy-dachshund-dog-posing-isolated-brown-background.png	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/2024/08/cute-puppy-dachshund-dog-posing-isolated-brown-background.png	(from https://thetuscanpaw.com/chi-siamo/)
